listing_id,room_type,property_type,accommodates,bedrooms,beds,bathrooms,listing_price,minimum_nights,maximum_nights,instant_bookable,is_superhost,host_listing_count,neighbourhood_name,total_reviews_before_cutoff,unique_reviewers_before_cutoff,avg_comment_len_before_cutoff,max_comment_len_before_cutoff,days_since_last_review,available_days_history,available_rate_history,avg_minimum_nights_calendar_history,avg_maximum_nights_calendar_history,available_days_last_30d,available_rate_last_30d,future_calendar_days_observed_30d,future_available_days_30d,future_available_rate_30d,high_demand_proxy,cutoff_date,dataset_version,has_reviews
804924795709235766,Private room,Private room in condo,1,1.0,1.0,1.0,85.0,5,45,False,False,1,Slotervaart,17.0,17.0,414.4117647058824,1003.0,374.0,91,1.0,5.0,45.0,30,1.0,30,30,1.0,0,2026-08-11,v1_student,1
804930830559538821,Private room,Private room in rental unit,1,1.0,1.0,1.0,107.0,4,365,False,True,9,De Baarsjes - Oud-West,3.0,3.0,175.66666666666666,252.0,363.0,91,1.0,4.0,365.0,30,1.0,30,30,1.0,0,2026-08-11,v1_student,1
804991454427847897,Entire home/apt,Entire rental unit,4,2.0,,1.0,,4,30,False,False,1,De Pijp - Rivierenbuurt,13.0,13.0,295.0769230769231,918.0,377.0,0,0.0,4.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
805043276440253933,Entire home/apt,Entire condo,2,1.0,2.0,1.0,139.0,7,365,False,False,1,Westerpark,7.0,7.0,283.0,540.0,449.0,0,0.0,7.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
805045986496352757,Entire home/apt,Entire condo,4,2.0,,1.5,,2,7,False,False,1,De Baarsjes - Oud-West,10.0,10.0,161.6,354.0,1052.0,0,0.0,2.0,7.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
805046013522495790,Entire home/apt,Entire condo,2,1.0,,1.5,,5,14,False,False,1,Slotervaart,5.0,5.0,407.0,1007.0,1090.0,0,0.0,5.0,14.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
805124920105596241,Entire home/apt,Entire condo,4,3.0,4.0,1.0,288.0,6,30,False,False,1,Oostelijk Havengebied - Indische Buurt,6.0,6.0,310.5,839.0,471.0,26,0.2857142857142857,6.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
805352733112395898,Entire home/apt,Entire rental unit,2,1.0,,1.0,,4,365,False,False,1,Bijlmer-Centrum,1.0,1.0,706.0,706.0,1202.0,0,0.0,4.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
805495658328856601,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,300.0,2,365,False,True,1,De Baarsjes - Oud-West,20.0,20.0,182.8,580.0,351.0,0,0.0,2.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
805568547883194797,Entire home/apt,Entire rental unit,2,1.0,,1.0,,2,22,False,False,1,Bos en Lommer,6.0,6.0,344.0,889.0,338.0,0,0.0,2.5714285714285716,22.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
805670373384863775,Entire home/apt,Entire rental unit,2,1.0,,1.0,,5,30,False,False,1,Centrum-West,3.0,3.0,154.66666666666666,266.0,878.0,0,0.0,5.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
806014387215959178,Private room,Private room in bed and breakfast,1,1.0,1.0,1.5,101.0,2,28,False,True,4,Oud-Oost,23.0,23.0,267.39130434782606,906.0,360.0,91,1.0,2.0,28.0,30,1.0,30,30,1.0,0,2026-08-11,v1_student,1
806232910843145967,Entire home/apt,Entire rental unit,8,4.0,6.0,2.0,575.0,3,30,False,True,1,De Baarsjes - Oud-West,17.0,17.0,435.47058823529414,955.0,457.0,0,0.0,3.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
806392054986205326,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,232.0,3,30,False,False,1,Oud-Oost,11.0,11.0,332.90909090909093,976.0,356.0,26,0.2857142857142857,4.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
806461642867565174,Entire home/apt,Entire home,5,2.0,2.0,2.5,436.0,10,700,False,False,1,De Baarsjes - Oud-West,5.0,5.0,453.0,883.0,441.0,91,1.0,10.0,700.0,30,1.0,30,30,1.0,0,2026-08-11,v1_student,1
807133808469965913,Entire home/apt,Entire rental unit,2,1.0,,1.0,,3,30,True,False,1,Westerpark,4.0,4.0,125.5,281.0,1115.0,0,0.0,3.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
807232161504673750,Entire home/apt,Entire rental unit,2,1.0,,1.0,,3,365,False,,1,Bos en Lommer,1.0,1.0,220.0,220.0,1291.0,0,0.0,3.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
807281362943994001,Entire home/apt,Entire home,2,2.0,,1.0,,14,365,False,False,1,Noord-West,9.0,9.0,239.11111111111111,372.0,849.0,0,0.0,14.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
807301035398963170,Entire home/apt,Entire condo,2,1.0,,1.5,,4,30,False,False,1,De Baarsjes - Oud-West,6.0,6.0,403.8333333333333,1000.0,559.0,0,0.0,4.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
807307725352393683,Entire home/apt,Entire condo,2,1.0,1.0,1.0,150.0,1,30,False,False,1,De Baarsjes - Oud-West,15.0,15.0,223.2,877.0,463.0,0,0.0,1.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
807654110075860461,Private room,Private room in rental unit,2,1.0,1.0,1.0,186.0,3,15,False,False,1,Centrum-Oost,7.0,7.0,362.2857142857143,949.0,765.0,91,1.0,3.0,15.0,30,1.0,30,30,1.0,0,2026-08-11,v1_student,1
807791111746245160,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,300.0,2,9,False,True,1,Centrum-West,33.0,33.0,240.54545454545453,1020.0,359.0,0,0.0,2.0,9.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
807851121090739079,Entire home/apt,Entire rental unit,4,3.0,,1.0,,3,20,False,False,1,Zuid,0.0,0.0,,,424.0,0,0.0,3.0,20.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,0
807851140117511051,Entire home/apt,Entire rental unit,4,2.0,,1.0,,3,1125,False,False,1,De Baarsjes - Oud-West,4.0,4.0,225.25,355.0,1207.0,0,0.0,3.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
808595688546885912,Entire home/apt,Entire rental unit,6,3.0,6.0,1.5,702.0,1,1125,True,True,10,Centrum-Oost,43.0,43.0,244.69767441860466,1002.0,361.0,87,0.9560439560439561,2.758241758241758,194.47252747252747,30,1.0,30,26,0.8666666666666667,0,2026-08-11,v1_student,1
808621557772924986,Entire home/apt,Entire rental unit,5,2.0,5.0,1.5,574.0,1,1125,True,True,10,Centrum-West,51.0,51.0,250.7450980392157,999.0,372.0,81,0.8901098901098901,2.6153846153846154,348.5934065934066,25,0.8333333333333334,30,26,0.8666666666666667,0,2026-08-11,v1_student,1
808631604110765798,Entire home/apt,Entire rental unit,6,3.0,6.0,1.5,586.0,1,1125,True,True,10,Centrum-West,48.0,48.0,255.52083333333334,956.0,351.0,81,0.8901098901098901,2.7252747252747254,556.8681318681319,20,0.6666666666666666,30,30,1.0,0,2026-08-11,v1_student,1
808640024792976149,Entire home/apt,Entire rental unit,5,2.0,4.0,1.5,488.0,1,1125,True,True,10,Centrum-Oost,28.0,28.0,262.89285714285717,927.0,396.0,88,0.967032967032967,2.7472527472527473,618.3956043956044,30,1.0,30,22,0.7333333333333333,0,2026-08-11,v1_student,1
808662624466713575,Entire home/apt,Entire rental unit,7,4.0,6.0,1.5,702.0,1,1125,True,True,10,Centrum-Oost,60.0,60.0,216.0,957.0,372.0,76,0.8351648351648352,2.6373626373626373,372.74725274725273,20,0.6666666666666666,30,30,1.0,0,2026-08-11,v1_student,1
809213938231652069,Entire home/apt,Entire rental unit,7,4.0,,1.5,,1,1125,True,True,10,Centrum-West,75.0,75.0,223.45333333333335,1023.0,352.0,83,0.9120879120879121,2.912087912087912,1125.0,26,0.8666666666666667,30,30,1.0,0,2026-08-11,v1_student,1
809275686404890625,Entire home/apt,Entire rental unit,4,2.0,,1.5,,1,12,False,False,1,Centrum-Oost,3.0,3.0,190.33333333333334,311.0,1140.0,0,0.0,5.0,12.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
809456175977523968,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,206.0,3,21,False,False,1,De Baarsjes - Oud-West,14.0,14.0,236.85714285714286,724.0,464.0,91,1.0,3.0,21.0,30,1.0,30,30,1.0,0,2026-08-11,v1_student,1
809884012219382706,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,208.0,2,31,False,False,1,De Pijp - Rivierenbuurt,0.0,0.0,,,424.0,0,0.0,2.0,31.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,0
809928734251930915,Entire home/apt,Entire condo,2,1.0,,1.0,,3,30,False,False,1,Oud-Noord,8.0,8.0,399.75,620.0,695.0,0,0.0,3.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
809970249287870553,Entire home/apt,Entire townhouse,4,3.0,4.0,1.0,200.0,3,365,False,False,1,Bijlmer-Oost,13.0,13.0,254.3846153846154,832.0,353.0,0,0.0,3.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
810079423656166481,Entire home/apt,Entire condo,2,1.0,1.0,1.0,190.0,3,365,False,False,1,De Pijp - Rivierenbuurt,12.0,12.0,219.75,429.0,412.0,0,0.0,3.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
810236869993817466,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,161.0,2,365,False,False,1,De Baarsjes - Oud-West,17.0,17.0,214.11764705882354,614.0,516.0,91,1.0,2.7142857142857144,365.0,30,1.0,30,30,1.0,0,2026-08-11,v1_student,1
810345553667626394,Entire home/apt,Entire home,4,3.0,,2.0,,7,30,False,False,1,Bos en Lommer,2.0,2.0,823.5,996.0,818.0,0,0.0,7.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
810671315739702682,Entire home/apt,Entire home,4,2.0,,2.5,,2,26,False,False,1,Oud-Oost,3.0,3.0,217.0,497.0,1143.0,0,0.0,2.0,26.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
811383609255511410,Entire home/apt,Entire home,4,4.0,6.0,5.0,808.0,10,30,False,False,1,IJburg - Zeeburgereiland,0.0,0.0,,,424.0,91,1.0,10.0,30.0,30,1.0,30,30,1.0,0,2026-08-11,v1_student,0
811528186443695703,Entire home/apt,Entire home,2,1.0,1.0,1.5,138.0,7,26,False,False,1,Buitenveldert - Zuidas,0.0,0.0,,,424.0,0,0.0,7.0,26.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,0
811638994595318092,Entire home/apt,Entire rental unit,2,2.0,1.0,1.0,299.0,2,18,False,False,1,Bos en Lommer,6.0,6.0,192.83333333333334,365.0,350.0,0,0.0,2.5714285714285716,18.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
811646657928912648,Entire home/apt,Entire condo,4,3.0,3.0,1.0,470.0,2,365,False,False,1,De Baarsjes - Oud-West,18.0,18.0,298.1111111111111,1016.0,356.0,39,0.42857142857142855,2.0,365.0,30,1.0,30,4,0.13333333333333333,1,2026-08-11,v1_student,1
812130877752532501,Entire home/apt,Entire home,4,3.0,4.0,3.5,475.0,4,25,False,False,1,De Baarsjes - Oud-West,6.0,6.0,286.5,592.0,362.0,4,0.04395604395604396,4.0,25.0,3,0.1,30,0,0.0,1,2026-08-11,v1_student,1
812848499746940803,Entire home/apt,Entire home,2,1.0,1.0,1.5,352.0,2,365,False,False,1,De Pijp - Rivierenbuurt,15.0,15.0,259.53333333333336,641.0,653.0,0,0.0,2.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
813060408789893087,Entire home/apt,Entire rental unit,2,1.0,,1.0,,2,30,True,False,1,Oostelijk Havengebied - Indische Buurt,9.0,9.0,173.88888888888889,745.0,897.0,0,0.0,2.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
813444912954646975,Entire home/apt,Entire condo,4,2.0,,1.5,,4,14,False,False,1,Oud-Noord,15.0,15.0,289.73333333333335,630.0,345.0,0,0.0,4.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
813564889347521393,Entire home/apt,Entire home,4,2.0,2.0,1.5,600.0,2,10,False,False,1,Centrum-Oost,12.0,12.0,301.8333333333333,1011.0,388.0,0,0.0,2.0,10.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
813621739284240671,Entire home/apt,Entire condo,4,2.0,,2.0,,2,365,False,False,1,Oud-Oost,3.0,3.0,101.33333333333333,201.0,852.0,0,0.0,2.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
813696971801285897,Entire home/apt,Entire rental unit,2,1.0,,1.0,,5,14,False,False,1,Oud-Noord,8.0,8.0,372.375,705.0,449.0,0,0.0,5.0,14.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
814414861077854547,Entire home/apt,Entire rental unit,4,2.0,,1.0,,4,365,False,False,1,De Baarsjes - Oud-West,1.0,1.0,188.0,188.0,1118.0,0,0.0,4.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
814518107039020298,Entire home/apt,Entire rental unit,2,1.0,,1.0,,1,30,False,False,1,De Baarsjes - Oud-West,18.0,18.0,326.05555555555554,615.0,454.0,0,0.0,1.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
814975131929290309,Entire home/apt,Entire rental unit,3,1.0,,1.0,,3,365,False,False,1,De Baarsjes - Oud-West,5.0,5.0,225.0,449.0,420.0,0,0.0,3.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
815009274586505808,Entire home/apt,Entire home,4,2.0,,1.5,,4,29,False,False,1,Bijlmer-Oost,5.0,5.0,401.8,804.0,898.0,0,0.0,4.0,29.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
815129667573460863,Entire home/apt,Entire condo,2,1.0,,1.5,,3,47,False,False,1,Bos en Lommer,1.0,1.0,226.0,226.0,1261.0,0,0.0,3.0,47.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
815206609241475878,Entire home/apt,Entire rental unit,2,1.0,,1.5,,3,17,False,False,1,De Baarsjes - Oud-West,9.0,9.0,365.1111111111111,654.0,374.0,0,0.0,3.0,17.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
815740387905851919,Entire home/apt,Entire guesthouse,2,1.0,1.0,1.0,166.0,3,365,False,False,1,Westerpark,20.0,20.0,240.75,526.0,447.0,26,0.2857142857142857,3.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
815878037711354364,Entire home/apt,Entire rental unit,2,1.0,,1.0,,2,365,False,False,1,Zuid,1.0,1.0,265.0,265.0,1282.0,0,0.0,2.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
816425383389427329,Entire home/apt,Entire home,2,1.0,1.0,1.5,357.0,2,30,False,False,1,De Pijp - Rivierenbuurt,5.0,5.0,312.6,560.0,758.0,91,1.0,2.0,30.0,30,1.0,30,30,1.0,0,2026-08-11,v1_student,1
816489703833215777,Entire home/apt,Entire rental unit,2,1.0,,1.0,,2,365,False,False,1,De Baarsjes - Oud-West,7.0,7.0,275.14285714285717,573.0,1191.0,0,0.0,2.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
816552692948673930,Entire home/apt,Entire condo,2,1.0,1.0,1.5,314.0,2,7,False,False,1,De Pijp - Rivierenbuurt,18.0,18.0,236.88888888888889,1010.0,422.0,0,0.0,2.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
817226969643387439,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,331.0,1,365,False,False,1,Centrum-West,7.0,7.0,384.42857142857144,998.0,351.0,26,0.2857142857142857,1.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
817438471203936422,Entire home/apt,Entire rental unit,2,1.0,,1.0,,5,1125,False,False,1,Buitenveldert - Zuidas,2.0,2.0,371.5,405.0,388.0,0,0.0,5.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
817852176101601835,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,124.0,1,365,False,False,1,De Pijp - Rivierenbuurt,3.0,3.0,248.33333333333334,376.0,1266.0,0,0.0,1.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
818017701737457138,Entire home/apt,Entire condo,4,2.0,,1.5,,7,30,False,False,1,De Pijp - Rivierenbuurt,4.0,4.0,188.0,261.0,1077.0,0,0.0,7.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
818028664056382381,Entire home/apt,Entire rental unit,2,1.0,,1.0,,5,365,False,False,1,Watergraafsmeer,8.0,8.0,199.875,300.0,541.0,0,0.0,5.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
818887122381895939,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,226.0,1,5,False,False,1,Zuid,25.0,25.0,157.56,520.0,465.0,0,0.0,1.0,5.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
819271729223953433,Entire home/apt,Entire condo,2,2.0,,1.5,,4,30,False,False,1,De Baarsjes - Oud-West,8.0,8.0,214.75,463.0,356.0,0,0.0,4.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
819293134361609423,Entire home/apt,Entire rental unit,2,1.0,,1.5,,2,31,False,False,1,Bos en Lommer,5.0,5.0,303.6,583.0,1059.0,0,0.0,2.0,31.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
819368017655699638,Entire home/apt,Entire condo,2,,,1.0,,1,1,True,True,1,Centrum-West,18.0,18.0,202.11111111111111,603.0,406.0,0,0.0,1.0,1.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
819449340300687831,Entire home/apt,Entire rental unit,2,1.0,,1.0,,3,3,False,False,1,De Baarsjes - Oud-West,9.0,9.0,294.6666666666667,777.0,954.0,0,0.0,3.0,3.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
819666948199402429,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,211.0,3,30,False,True,1,Zuid,10.0,10.0,373.3,1039.0,359.0,26,0.2857142857142857,3.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
820078031624983474,Entire home/apt,Entire condo,2,1.0,,1.5,,4,22,False,False,1,Watergraafsmeer,1.0,1.0,368.0,368.0,1207.0,0,0.0,4.0,22.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
820168156027649671,Entire home/apt,Entire condo,2,1.0,1.0,1.0,266.0,3,29,False,True,1,De Pijp - Rivierenbuurt,125.0,125.0,313.752,999.0,336.0,0,0.0,3.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
820197801177185602,Entire home/apt,Entire rental unit,3,2.0,2.0,1.0,360.0,3,30,False,False,1,De Baarsjes - Oud-West,11.0,11.0,281.6363636363636,980.0,400.0,9,0.0989010989010989,3.0,30.0,9,0.3,30,30,1.0,0,2026-08-11,v1_student,1
820233925902838099,Entire home/apt,Entire condo,3,2.0,,1.0,,4,9,False,False,1,Noord-West,3.0,3.0,391.3333333333333,527.0,1134.0,0,0.0,4.0,9.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
820281403330559684,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,250.0,7,21,False,False,1,Westerpark,10.0,10.0,386.9,1006.0,767.0,0,0.0,7.0,21.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
820289541836313672,Entire home/apt,Entire rental unit,2,1.0,,1.0,,21,730,False,False,1,Bos en Lommer,1.0,1.0,21.0,21.0,1213.0,0,0.0,21.0,730.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
820864059359563746,Private room,Private room in home,4,,,1.5,,3,1125,False,False,1,Bijlmer-Centrum,39.0,39.0,220.07692307692307,1008.0,742.0,0,0.0,3.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
821047196972079666,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,230.0,2,14,False,False,1,De Baarsjes - Oud-West,15.0,15.0,270.0,760.0,382.0,91,1.0,2.0,14.0,30,1.0,30,30,1.0,0,2026-08-11,v1_student,1
821475710328965727,Entire home/apt,Entire home,4,3.0,,1.5,,1,1125,False,False,1,Watergraafsmeer,7.0,7.0,187.42857142857142,407.0,1109.0,0,0.0,1.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
823089236176698371,Entire home/apt,Entire rental unit,2,1.0,,1.5,,3,19,False,False,1,De Pijp - Rivierenbuurt,20.0,20.0,254.2,523.0,452.0,0,0.0,3.0,19.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
823182722267873792,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,167.0,1,365,False,False,1,Centrum-West,8.0,8.0,239.375,489.0,345.0,0,0.0,1.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
823649826896226196,Entire home/apt,Entire rental unit,2,1.0,,1.0,,3,3,False,False,1,Westerpark,2.0,2.0,476.0,947.0,478.0,0,0.0,3.0,3.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
823698200952463013,Entire home/apt,Entire home,4,2.0,,3.0,,2,20,False,False,1,De Pijp - Rivierenbuurt,5.0,5.0,342.6,777.0,1098.0,0,0.0,2.0,20.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
823714644895220216,Entire home/apt,Entire rental unit,3,2.0,,1.0,,3,30,False,False,1,Slotervaart,6.0,6.0,177.66666666666666,326.0,707.0,0,0.0,3.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
824715164379483074,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,478.0,2,23,False,False,1,De Baarsjes - Oud-West,13.0,13.0,230.92307692307693,1003.0,344.0,73,0.8021978021978022,2.0,23.0,21,0.7,30,30,1.0,0,2026-08-11,v1_student,1
824718570570282387,Entire home/apt,Entire home,4,2.0,,1.0,,2,365,False,False,1,Oud-Noord,8.0,8.0,315.125,614.0,595.0,0,0.0,2.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
825071090299733570,Entire home/apt,Entire rental unit,4,3.0,3.0,1.0,189.0,3,20,False,False,1,Zuid,13.0,13.0,371.61538461538464,998.0,364.0,26,0.2857142857142857,2.0,20.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
984620334843923478,Entire home/apt,Entire condo,4,2.0,4.0,1.5,450.0,2,30,False,False,1,Centrum-West,8.0,8.0,224.75,565.0,337.0,0,0.0,2.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
825198828061895198,Entire home/apt,Entire townhouse,4,5.0,7.0,4.0,645.0,7,28,False,False,1,Centrum-West,4.0,4.0,395.25,653.0,720.0,26,0.2857142857142857,7.0,28.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
825348211430629512,Entire home/apt,Entire condo,2,1.0,,1.0,,3,30,False,False,1,Zuid,14.0,14.0,312.35714285714283,1009.0,436.0,0,0.0,3.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
826150183077915123,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,298.0,3,14,False,False,1,De Baarsjes - Oud-West,0.0,0.0,,,424.0,0,0.0,3.0,14.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,0
826514011836778661,Entire home/apt,Entire rental unit,2,1.0,,0.0,,2,365,False,False,1,Centrum-West,10.0,10.0,349.0,998.0,660.0,0,0.0,2.5714285714285716,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
826534321896617684,Entire home/apt,Entire rental unit,2,1.0,1.0,1.5,230.0,3,10,False,False,1,De Pijp - Rivierenbuurt,20.0,20.0,303.4,999.0,380.0,14,0.15384615384615385,2.857142857142857,10.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
827267490666841094,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,253.0,3,730,False,False,1,De Baarsjes - Oud-West,18.0,18.0,248.83333333333334,503.0,348.0,0,0.0,3.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
827292784771224844,Entire home/apt,Entire rental unit,4,2.0,,1.0,,3,365,False,False,1,Bos en Lommer,7.0,7.0,180.14285714285714,356.0,728.0,0,0.0,3.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
827311721329127865,Entire home/apt,Entire condo,2,1.0,,1.0,,3,30,False,False,1,Centrum-West,19.0,19.0,188.31578947368422,423.0,338.0,0,0.0,3.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
827469652299341657,Private room,Private room in bed and breakfast,2,1.0,2.0,1.0,168.0,2,365,False,True,1,Oud-Noord,77.0,76.0,264.54545454545456,989.0,344.0,0,0.0,2.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
829505152841044955,Entire home/apt,Houseboat,2,1.0,,1.0,,2,365,False,False,1,Watergraafsmeer,7.0,7.0,137.0,286.0,1099.0,0,0.0,2.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
829573280399450341,Entire home/apt,Entire condo,4,3.0,,1.5,,3,365,False,False,1,De Baarsjes - Oud-West,7.0,7.0,545.2857142857143,748.0,767.0,0,0.0,3.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
829660977778802357,Entire home/apt,Entire home,4,2.0,,1.5,,2,365,False,False,1,Centrum-Oost,14.0,14.0,271.92857142857144,704.0,358.0,0,0.0,2.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
830126207374688337,Entire home/apt,Entire rental unit,2,2.0,,1.0,,3,20,False,False,1,Bos en Lommer,2.0,2.0,314.5,349.0,1122.0,0,0.0,3.0,20.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
830234039853362374,Entire home/apt,Entire rental unit,2,1.0,,1.0,,4,5,False,False,1,Zuid,4.0,4.0,316.5,594.0,1172.0,0,0.0,4.0,5.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
830321215656920739,Entire home/apt,Entire condo,2,1.0,1.0,1.5,168.0,5,31,False,False,2,Noord-West,13.0,13.0,274.84615384615387,565.0,478.0,26,0.2857142857142857,5.0,31.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
830511046095504210,Entire home/apt,Entire home,3,1.0,,1.0,,2,120,False,False,1,Zuid,24.0,24.0,231.04166666666666,995.0,716.0,0,0.0,2.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
831000623375672263,Entire home/apt,Entire rental unit,2,1.0,,1.0,,2,20,False,False,1,Oostelijk Havengebied - Indische Buurt,10.0,10.0,141.9,539.0,1150.0,0,0.0,2.0,20.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
831022223464858161,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,162.0,2,365,False,False,1,Buitenveldert - Zuidas,12.0,12.0,194.25,481.0,422.0,19,0.2087912087912088,2.0,365.0,19,0.6333333333333333,30,30,1.0,0,2026-08-11,v1_student,1
831134744809960882,Entire home/apt,Entire rental unit,4,2.0,1.0,1.0,408.0,3,10,False,False,1,De Pijp - Rivierenbuurt,6.0,6.0,214.0,346.0,456.0,91,1.0,3.0,10.0,30,1.0,30,30,1.0,0,2026-08-11,v1_student,1
